9,0,1,7.410926365795725
9,0,2,13.355223944918514
9,0,3,7.361029151422165
9,0,4,4.985711145306661
9,0,5,2.6815642458100557
9,0,6,14.861515044966566
9,0,7,6.895844938956196
9,0,8,5.640387963193236
9,0,9,5.962145110410094
9,0,10,11.63288012814949
9,0,11,12.24303052037523
9,0,12,8.916066947810354
9,0,13,1.9347408829174664
9,0,14,13.81611352175443
9,0,15,1.589403973509934
9,0,16,13.773591316017464
9,0,17,9.680417632995155
9,0,18,14.52528825909328
9,0,19,8.947902057982029
9,0,20,3.353496249697556
9,0,21,3.582089552238806
9,0,22,3.8264977453296116
9,0,23,2.076923076923077
9,0,24,12.909291374938801
9,0,25,4.115125535823637
9,0,26,25.483373135740294
9,0,27,27.97147404065906
9,0,28,11.823071693257193
9,0,29,20.655163100130128
9,0,30,15.194321545659992
9,0,31,3.5442534450916323
9,0,32,10.895842047178226
9,0,33,11.965130056988095
9,0,34,2.076923076923077
9,0,35,17.384447571318194
9,0,36,5.209003215434083
9,0,37,14.886617116682316
9,0,38,11.502700997594731
9,0,39,14.545799456876983
9,0,40,21.789941492778425
9,0,41,28.201192090319637
9,0,42,4.313352582167742
9,0,43,7.509505193312103
9,0,44,42.31544414313889
9,0,45,11.42516944495329
9,0,46,7.498534737981094
9,0,47,13.007804485109164
9,0,48,9.375422773393462
9,0,49,11.517529137938165
9,0,50,11.592137331779169
9,1,1,7.887323943661972
9,1,2,15.797924991751293
9,1,3,6.880024268163203
9,1,4,7.966456405117018
9,1,5,2.7411167512690353
9,1,6,12.998090661403474
9,1,7,8.500459981600736
9,1,8,8.082679971489664
9,1,9,3.754966887417219
9,1,10,14.376006478697558
9,1,11,12.887636532348393
9,1,12,5.140016656668967
9,1,13,2.528428093645485
9,1,14,12.85588673312188
9,1,15,1.7454545454545456
9,1,16,13.239085121166145
9,1,17,8.666620348349376
9,1,18,13.564410863043838
9,1,19,13.05439330543933
9,1,20,5.1923076923076925
9,1,21,4.864864864864865
9,1,22,6.5703971119133575
9,1,23,1.6551724137931036
9,1,24,13.642994758583555
9,1,25,3.4038721296713192
9,1,26,22.632574468953692
9,1,27,21.700113100159093
9,1,28,13.806253483798367
9,1,29,20.349419321367833
9,1,30,15.472602644580643
9,1,31,8.381093156851547
9,1,32,14.298687661057748
9,1,33,12.197370805065125
9,1,34,1.6800000000000002
9,1,35,22.18301798958452
9,1,36,7.894187260703098
9,1,37,18.069160422995942
9,1,38,12.734070725558174
9,1,39,15.839162509642748
9,1,40,29.668875574750643
9,1,41,34.91094068590655
9,1,42,5.833333333333333
9,1,43,10.21650585444683
9,1,44,52.96085570530681
9,1,45,14.027495144116765
9,1,46,7.706586826347305
9,1,47,14.27328479103266
9,1,48,11.447861022579342
9,1,49,8.987272873649319
9,1,50,13.124381392279776
9,2,1,7.669935745688197
9,2,2,16.23878603326975
9,2,3,6.95579440424909
9,2,4,6.784140969162997
9,2,5,2.5
9,2,6,18.654652188092623
9,2,7,6.119805720453319
9,2,8,5.549302666992904
9,2,9,3.658600967883854
9,2,10,12.362122788761706
9,2,11,10.653658536585366
9,2,12,9.643373236044457
9,2,13,1.9636363636363638
9,2,14,15.146813840489235
9,2,15,2.25
9,2,16,10.868074753953335
9,2,17,6.249763940971754
9,2,18,13.494911421032791
9,2,19,11.843558282208589
9,2,20,5.949490854458303
9,2,21,3.28125
9,2,22,5.819725669497061
9,2,23,2.297872340425532
9,2,24,12.660911722101945
9,2,25,3.8252656434474614
9,2,26,23.810708580380265
9,2,27,24.432582319584434
9,2,28,11.731953914883611
9,2,29,22.786824319547463
9,2,30,13.505256166548337
9,2,31,5.197066911090742
9,2,32,11.976501024740394
9,2,33,13.486025181155059
9,2,34,1.8823529411764706
9,2,35,23.281887288158718
9,2,36,8.604653013793486
9,2,37,14.935807125745454
9,2,38,13.154137350132876
9,2,39,12.822992835903026
9,2,40,22.14502124900124
9,2,41,26.629415848000022
9,2,42,6.017511276200584
9,2,43,8.353031774198946
9,2,44,54.604184239375535
9,2,45,13.89672477317608
9,2,46,8.52282044274392
9,2,47,14.810281064715443
9,2,48,11.556152581235377
9,2,49,9.345462613712005
9,2,50,12.833106710159743
9,3,1,10.174583305883129
9,3,2,14.45195858716581
9,3,3,8.67225983490407
9,3,4,5.643067179371183
9,3,5,2.967032967032967
9,3,6,14.367183612652848
9,3,7,7.330101366240635
9,3,8,7.229627912368148
9,3,9,6.995485517202702
9,3,10,15.146908036629776
9,3,11,13.526755330305585
9,3,12,10.59410410567016
9,3,13,2.7411167512690353
9,3,14,11.813045299784775
9,3,15,1.7142857142857142
9,3,16,12.84213490545899
9,3,17,9.643746004371032
9,3,18,14.75630059130834
9,3,19,10.89744135014501
9,3,20,4.601482637534139
9,3,21,2.8877005347593583
9,3,22,6.195028680688337
9,3,23,1.2307692307692308
9,3,24,16.051325917079392
9,3,25,4.260078023407023
9,3,26,27.618126483236267
