9,0,1,5.185449728701348
9,0,2,5.962847939999439
9,0,3,2.0
9,0,4,2.309401076758503
9,0,5,1.8328597873268975
9,0,6,3.6038388311615233
9,0,7,2.8458329944145997
9,0,8,1.5634719199411433
9,0,9,1.9499920860871383
9,0,10,6.0553007081949835
9,0,11,4.939135726865082
9,0,12,3.9283710065919304
9,0,13,2.808716591058786
9,0,14,3.39934634239519
9,0,15,1.2686114456365274
9,0,16,1.8257418583505538
9,0,17,2.249828525701843
9,0,18,3.0347778408328137
9,0,19,3.8297084310253524
9,0,20,3.541639433446495
9,0,21,0.9270248108869579
9,0,22,2.68512132746546
9,0,23,0.9558139185602919
9,0,24,5.29383522203182
9,0,25,2.0879116360612584
9,0,26,2.779999111821512
9,0,27,5.223404121574737
9,0,28,2.199887763691481
9,0,29,4.898979485566356
9,0,30,1.4142135623730951
9,0,31,3.337034981706935
9,0,32,2.3570226039551585
9,0,33,2.499382639822665
9,0,34,0.9558139185602919
9,0,35,6.616477747093069
9,0,36,2.096440251568134
9,0,37,4.732342097565968
9,0,38,2.449489742783178
9,0,39,3.9471821485181358
9,0,40,6.778688463408731
9,0,41,6.112121128655585
9,0,42,2.9059326290271157
9,0,43,3.858612300930075
9,0,44,10.077477638553983
9,0,45,2.948110924760355
9,0,46,3.392075004994166
9,0,47,3.0550504633038935
9,0,48,3.1269438398822866
9,0,49,3.095197394929804
9,0,50,3.424674446093876
9,1,1,3.2015621187164243
9,1,2,1.8257418583505538
9,1,3,3.2470309324894346
9,1,4,2.362254625052144
9,1,5,1.4229164972072998
9,1,6,4.740162001711453
9,1,7,2.6152449546532934
9,1,8,1.892154040658489
9,1,9,2.6434171674156266
9,1,10,4.5973690812393775
9,1,11,4.540625942600566
9,1,12,4.012326685615064
9,1,13,1.8324913891634047
9,1,14,3.9938223901358727
9,1,15,0.9270248108869579
9,1,16,3.1071403231354586
9,1,17,2.910177967490843
9,1,18,5.41602560309064
9,1,19,1.8856180831641267
9,1,20,3.1622776601683795
9,1,21,0.816496580927726
9,1,22,2.671292284482513
9,1,23,0.9270248108869579
9,1,24,4.521553322083512
9,1,25,2.2662308949301266
9,1,26,4.83045891539648
9,1,27,6.324555320336759
9,1,28,2.3934065809486684
9,1,29,6.425258797689316
9,1,30,2.601044424604361
9,1,31,1.2570787221094177
9,1,32,3.265986323710904
9,1,33,4.348974620173539
9,1,34,0.7559289460184544
9,1,35,3.4318767136623336
9,1,36,2.9059326290271157
9,1,37,4.331908597692872
9,1,38,4.0215469046341905
9,1,39,4.771313456351975
9,1,40,6.146362971528592
9,1,41,6.425258797689316
9,1,42,1.7069212773041351
9,1,43,2.3778816176702997
9,1,44,7.324910988377559
9,1,45,3.8713891978187434
9,1,46,3.80058475033046
9,1,47,3.6649827783268094
9,1,48,4.581228472908512
9,1,49,6.236095644623235
9,1,50,2.8458329944145997
9,2,1,2.2110831935702664
9,2,2,3.559026084010437
9,2,3,3.937787810370967
9,2,4,2.1140330656044943
9,2,5,1.5761900266148114
9,2,6,4.058218303944372
9,2,7,2.042752923427804
9,2,8,2.2662308949301266
9,2,9,3.4138425546082702
9,2,10,4.794544224531426
9,2,11,3.3035708327374453
9,2,12,2.788866755113585
9,2,13,0.9558139185602919
9,2,14,4.0
9,2,15,0.4714045207910317
9,2,16,3.478327964999673
9,2,17,3.3701668640229117
9,2,18,2.9731307022799225
9,2,19,2.3465235646603193
9,2,20,2.260776661041756
9,2,21,1.8724777273725242
9,2,22,2.3622546250521443
9,2,23,1.0304020550550783
9,2,24,5.517648452415616
9,2,25,2.3570226039551585
9,2,26,4.760952285695233
9,2,27,5.209203630991574
9,2,28,4.320493798938574
9,2,29,4.4748956812449485
9,2,30,2.282515398241571
9,2,31,2.0245407953653998
9,2,32,4.5160892073114605
9,2,33,3.654863156310784
9,2,34,0.9921567416492215
9,2,35,4.724509250104289
9,2,36,3.2923405311175675
9,2,37,3.8809442659051068
9,2,38,2.494438257849294
9,2,39,4.067334492827361
9,2,40,7.615773105863909
9,2,41,8.05689644012591
9,2,42,2.4393887111222385
9,2,43,2.1314806770278754
9,2,44,9.330687455652006
9,2,45,3.1622776601683795
9,2,46,2.9059326290271157
9,2,47,4.280302285390716
9,2,48,3.0590888662080453
9,2,49,4.103596736137642
9,2,50,3.3811386788228757
9,3,1,4.416579314300398
9,3,2,4.085505846855608
9,3,3,3.8999841721742765
9,3,4,2.4845199749997664
9,3,5,1.8121673811444545
9,3,6,3.8522079607466035
9,3,7,1.852592444503674
9,3,8,2.211083193570267
9,3,9,2.403700850309326
9,3,10,5.30780929444275
9,3,11,3.711842908553348
9,3,12,3.5276684147527875
9,3,13,0.9428090415820634
9,3,14,4.714045207910317
9,3,15,0.7071067811865476
9,3,16,3.6951753662924203
9,3,17,2.3465235646603197
9,3,18,2.494438257849294
9,3,19,4.47213595499958
9,3,20,3.7416573867739413
9,3,21,1.7638342073763937
9,3,22,1.8257418583505536
9,3,23,0.4841229182759271
9,3,24,4.716663394842472
9,3,25,3.3259176771323924
9,3,26,6.04509800388242
9,3,27,6.584681062235135
9,3,28,3.456966485800899
9,3,29,5.3495124965380985
9,3,30,3.7940824619919713
9,3,31,2.2662308949301266
9,3,32,4.08248290463863
9,3,33,4.382907316292449
9,3,34,0.4948716593053935
9,3,35,2.9814239699997196
9,3,36,1.852592444503674
9,3,37,4.760952285695233
9,3,38,4.306182750016911
9,3,39,4.779069592801459
9,3,40,5.1303983913845315
9,3,41,7.228202652129152
9,3,42,1.9499920860871383
9,3,43,2.5819888974716108
9,3,44,6.833107494009687
9,3,45,4.853406592853679
9,3,46,4.0276819911981905
9,3,47,4.747969026493666
9,3,48,4.136557881996952
9,3,49,5.425135829214979
9,3,50,3.9938223901358727
9,4,1,3.0912061651652345
9,4,2,4.166296279833928
9,4,3,3.083208205669246
9,4,4,3.9845380171202462
9,4,5,1.5634719199411433
9,4,6,5.370242654930921
9,4,7,3.126943839882286
9,4,8,1.4142135623730951
9,4,9,2.9731307022799225
9,4,10,6.751314458205917
9,4,11,4.532461789860253
9,4,12,2.6434171674156266
9,4,13,1.996089927833914
9,4,14,4.969039949999533
9,4,15,0.74535599249993
9,4,16,3.5520816362546177
9,4,17,4.740162001711454
9,4,18,4.121608220220312
9,4,19,4.055175020198813
9,4,20,2.449489742783178
9,4,21,2.078698548207745
9,4,22,3.1190375216929334
9,4,23,0.45175395145262565
9,4,24,4.57313680605704
9,4,25,2.2325713874364688
9,4,26,6.344045521608977
9,4,27,5.887840577551897
9,4,28,4.331908597692872
9,4,29,4.825344611246326
9,4,30,4.163331998932266
9,4,31,2.469567863432541
9,4,32,4.99876527964533
9,4,33,6.344045521608977
9,4,34,1.1110243021644486
9,4,35,5.0771820705759385
9,4,36,2.9731307022799225
9,4,37,5.4046162253401375
9,4,38,4.661372658534007
9,4,39,2.871743996293352
9,4,40,6.805952369383802
9,4,41,5.820355934981687
9,4,42,2.006163342807532
9,4,43,3.265986323710904
9,4,44,9.451631252505216
9,4,45,6.038968107422752
9,4,46,1.8257418583505538
9,4,47,5.2446327649804205
9,4,48,4.4333194096133335
9,4,49,4.130584510098023
9,4,50,4.516089207311461
9,5,1,2.9059326290271157
9,5,2,2.5385910352879693
9,5,3,1.594744454934147
9,5,4,2.543449587168799
9,5,5,1.6393596310755
9,5,6,3.2659863237109037
9,5,7,1.892154040658489
9,5,8,2.8717439962933526
9,5,9,1.2570787221094177
9,5,10,3.281071791162978
9,5,11,3.292340531117567
9,5,12,5.6524877075452915
9,5,13,0.9938079899999066
9,5,14,2.943920288775949
9,5,15,0.989743318610787
9,5,16,3.8297084310253524
9,5,17,3.224137361899313
9,5,18,2.8458329944145997
9,5,19,2.3570226039551585
9,5,20,1.5713484026367723
9,5,21,1.414213562373095
9,5,22,1.9309052441091963
9,5,23,1.0
9,5,24,4.605418172458379
9,5,25,1.1547005383792515
9,5,26,3.424674446093876
9,5,27,5.513171657802345
9,5,28,2.5385910352879693
9,5,29,3.1622776601683795
9,5,30,2.4241582476968255
9,5,31,1.5713484026367723
9,5,32,2.3147407395555177
9,5,33,2.8284271247461903
9,5,34,0.9162456945817024
9,5,35,3.4246744460938756
9,5,36,2.2662308949301266
9,5,37,3.1778554769055756
9,5,38,2.70801280154532
9,5,39,4.876246279442597
9,5,40,2.9481109247603556
9,5,41,2.7799991118215117
9,5,42,1.9436506316151
9,5,43,1.8856180831641267
9,5,44,3.1269438398822866
9,5,45,2.629368792488718
9,5,46,2.543449587168799
9,5,47,2.0608041101101566
9,5,48,1.9436506316151
9,5,49,3.496029493900505
9,5,50,3.4246744460938756
9,6,1,5.065009475573991
9,6,2,2.23330569358242
9,6,3,1.5234788000891208
9,6,4,3.7416573867739418
9,6,5,2.2662308949301266
9,6,6,4.055175020198813
9,6,7,2.4241582476968255
9,6,8,2.282515398241571
9,6,9,1.286204100310025
9,6,10,4.136557881996952
9,6,11,2.4088314876309775
9,6,12,4.740162001711454
9,6,13,0.7806247497997998
9,6,14,3.675074535231384
9,6,15,0.8329931278350429
9,6,16,6.172419738813844
9,6,17,2.615244954653293
9,6,18,2.6666666666666665
9,6,19,2.3147407395555177
9,6,20,1.6629588385661962
9,6,21,1.1653431646335017
9,6,22,1.9309052441091963
9,6,23,0.82915619758885
9,6,24,5.086899174337598
9,6,25,1.118033988749895
9,6,26,5.0061690338083595
9,6,27,5.704665623552638
9,6,28,2.7125679146074897
9,6,29,4.4583116994975285
9,6,30,5.166367972250075
9,6,31,2.331844763272204
9,6,32,3.5276684147527875
9,6,33,2.960647243216495
9,6,34,1.5
9,6,35,4.2192972324550055
9,6,36,2.4241582476968255
9,6,37,2.8284271247461903
9,6,38,2.884612219054927
9,6,39,3.1544599036840864
9,6,40,4.254264382017033
9,6,41,2.6246692913372702
9,6,42,2.528845928164676
9,6,43,2.6434171674156266
9,6,44,4.0276819911981905
9,6,45,3.527668414752787
9,6,46,2.260776661041756
9,6,47,2.9228769862146455
9,6,48,2.8196838978776713
9,6,49,2.4037008503093262
